Order_ID,Customer_ID,Restaurant_ID,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Order_Date_Only,Order_Time_Only
ORD712356,CUST7987,REST886,Pune,Mughlai,Swiggy,Credit Card,Cloudy,Cancelled,2138.02,9.62,238.77,3.2,10.0,2.88,9,28.0,3.1,1,2022-02-17,14:58:46
ORD736818,CUST4438,REST588,Hyderabad,Italian,Zomato,Credit Card,Sunny,Delayed,985.01,34.17,145.035,1.5,78.0,8.13,7,64.0,2.3,1,2022-06-07,02:48:03
ORD822040,CUST8807,REST967,Chennai,Chinese,Zomato,Debit Card,Humid,Delayed,1983.33,71.91,198.25,3.4,108.0,6.82,9,43.0,4.9,0,2023-07-01,12:26:49
ORD820442,CUST3867,REST726,Bangalore,Fast Food,Direct App,Wallet,Cloudy,Cancelled,2262.35,51.4,1.99,3.4,12.0,11.7,2,59.0,2.0,0,2023-12-12,02:25:51
ORD379473,CUST3270,REST797,Delhi,Italian,Swiggy,Debit Card,Rainy,Returned,2429.05,31.9,136.65,2.4,89.0,12.34,6,60.0,4.5,1,2023-06-14,13:31:24
ORD266699,CUST5256,REST970,Mumbai,Chinese,Zomato,UPI,Sunny,Returned,706.72,40.96,281.78,4.0,76.0,6.35,1,35.0,2.3,0,2023-01-26,13:00:30
ORD258102,CUST6759,REST163,Kolkata,South Indian,Swiggy,UPI,Humid,Delayed,2214.19,51.89,122.87,2.5,104.0,14.08,3,38.0,2.6,1,2023-05-30,13:30:25
ORD443187,CUST4452,REST706,Kolkata,South Indian,Dotpe,UPI,Windy,Returned,2083.84,77.45,260.44,1.8,29.0,11.1,7,20.0,2.6,0,2024-01-22,02:05:36
ORD948611,CUST5713,REST420,Bangalore,Biryani,Direct App,Cash,Sunny,Delivered,1672.9,37.45,273.43,4.7,120.0,7.67,1,57.0,4.1,1,2022-04-13,00:48:40
ORD540038,CUST7719,REST858,Delhi,Chinese,Direct App,Wallet,Windy,Delayed,158.28,1.98,155.82,3.2,33.0,10.79,5,29.0,3.4,1,2023-03-16,11:02:13
ORD663483,CUST3928,REST166,Pune,Desserts,Dotpe,Wallet,Humid,Delivered,2196.45,6.59,58.99,1.4,65.0,6.89,8,19.0,4.5,0,2023-08-20,11:45:17
ORD574012,CUST2240,REST533,Chennai,North Indian,Swiggy,Cash,Rainy,Delayed,240.24,69.71,197.86,1.5,118.0,7.67,6,65.0,3.2,1,2022-06-20,17:12:07
ORD223088,CUST8254,REST540,Pune,Chinese,Swiggy,Debit Card,Windy,Partial Refund,1249.11,9.74,38.85,2.1,118.0,14.58,9,43.0,4.6,0,2022-02-11,21:22:55
ORD177804,CUST1587,REST316,Ahmedabad,North Indian,Zomato,Wallet,Rainy,Delayed,670.19,39.78,179.12,3.1,59.0,2.87,3,22.0,4.6,1,2024-03-28,17:21:58
ORD730193,CUST6992,REST761,Mumbai,Italian,Magicpin,UPI,Rainy,Returned,279.3,29.89,229.89,1.5,20.0,4.7,9,42.282985339848956,4.0,1,2022-04-03,15:28:02
ORD626491,CUST3524,REST690,Bangalore,Desserts,Direct App,Debit Card,Rainy,Partial Refund,637.57,39.47,210.99,3.2,33.0,6.96,8,44.0,4.0,1,2023-10-29,19:11:09
ORD286340,CUST6299,REST792,Mumbai,Biryani,Zomato,Credit Card,Humid,Delayed,461.02,22.38,65.16,3.2,65.0,12.59,4,31.0,4.7,1,2023-11-29,08:24:03
ORD447843,CUST3847,REST623,Hyderabad,Mughlai,Magicpin,Debit Card,Cloudy,Delivered,366.51,25.97,31.95,4.9,87.0,11.8,1,19.0,2.6,0,2022-04-13,19:41:24
ORD274971,CUST6641,REST709,Kolkata,Biryani,Magicpin,UPI,Humid,Returned,2420.09,77.26,16.19,1.1,67.0,7.67,6,60.0,2.2,1,2022-01-09,14:43:32
ORD930244,CUST4354,REST179,Mumbai,Desserts,Swiggy,Credit Card,Rainy,Delayed,1020.84,15.37,1.29,4.8,21.0,6.77,4,46.0,3.7,0,2023-06-02,05:48:33
ORD769191,CUST1100,REST978,Pune,Chinese,Swiggy,Credit Card,Sunny,Partial Refund,2425.41,25.44,74.27,3.2,65.0,5.74,1,57.0,4.3,1,2022-06-09,08:49:20
ORD511776,CUST3996,REST475,Delhi,South Indian,Swiggy,Wallet,Humid,Delayed,1075.08,26.63,129.42,3.8,111.0,5.39,1,18.0,3.7,0,2022-07-08,01:15:35
ORD615611,CUST4633,REST782,Pune,Mughlai,Dotpe,Cash,Humid,Delivered,390.02,31.23,265.9,1.8,65.0,1.61,9,52.0,4.3,1,2024-01-08,09:08:44
ORD767678,CUST6771,REST687,Delhi,Continental,Zomato,UPI,Rainy,Delayed,1319.01,27.46,283.41,4.2,65.0,7.45,4,56.0,2.6,1,2022-12-01,11:28:43
ORD460263,CUST5444,REST543,Delhi,Continental,Swiggy,Credit Card,Sunny,Returned,497.29,39.92,269.17,1.8,80.0,14.61,6,24.0,4.5,0,2023-11-16,05:52:01
ORD297509,CUST5981,REST137,Mumbai,Desserts,Swiggy,Cash,Humid,Delayed,2415.76,19.38,5.77,3.2,67.0,10.17,2,48.0,2.5,1,2023-11-30,10:09:15
ORD128223,CUST6182,REST113,Hyderabad,South Indian,Magicpin,Wallet,Humid,Partial Refund,564.04,17.0,144.01,3.7,72.0,12.6,8,35.0,3.9,1,2022-03-30,19:16:33
ORD166412,CUST8513,REST101,Ahmedabad,North Indian,Magicpin,Debit Card,Cloudy,Cancelled,2228.39,48.11,136.26,4.6,41.0,5.99,1,58.0,2.5,0,2022-10-20,19:03:37
ORD769180,CUST2483,REST635,Hyderabad,Fast Food,Magicpin,UPI,Sunny,Returned,1572.63,10.55,145.035,1.6,24.0,7.67,8,28.0,2.4,0,2023-06-27,03:59:32
ORD875679,CUST7180,REST469,Mumbai,North Indian,Zomato,Debit Card,Sunny,Partial Refund,2334.27,34.65,6.67,4.1,37.0,7.67,2,63.0,3.2,0,2023-05-04,20:02:30
ORD952227,CUST7124,REST424,Hyderabad,Fast Food,Magicpin,Wallet,Humid,Delayed,454.51,46.28,59.5,3.1,19.0,4.01,10,55.0,4.9,1,2022-06-17,17:06:31
ORD995296,CUST4460,REST519,Pune,Continental,Dotpe,Cash,Humid,Returned,2216.95,38.13,19.75,4.9,35.0,5.97,1,25.0,2.1,1,2022-07-19,08:39:39
ORD275073,CUST1688,REST155,Delhi,Biryani,Magicpin,Wallet,Windy,Partial Refund,94.7,73.55,0.8,2.9,97.0,12.47,7,23.0,4.8,0,2023-01-06,23:18:57
ORD868043,CUST2276,REST911,Kolkata,Italian,Dotpe,UPI,Windy,Delivered,294.94,21.58,227.39,1.1,76.0,14.94,1,33.0,3.8,1,2023-03-21,14:05:28
ORD177289,CUST1803,REST786,Bangalore,Fast Food,Zomato,Wallet,Cloudy,Delivered,412.96,69.05,242.37,1.6,68.0,12.33,3,44.0,3.2,0,2023-04-27,22:16:38
ORD448098,CUST8412,REST931,Ahmedabad,Desserts,Swiggy,UPI,Sunny,Cancelled,1446.2,64.86,236.04,4.0,49.0,6.19,6,23.0,3.5,1,2023-02-11,07:43:27
ORD150931,CUST3986,REST296,Pune,Mughlai,Direct App,UPI,Rainy,Delivered,442.32,62.03,73.14,1.6,16.0,4.06,3,28.0,3.9,0,2023-03-03,19:04:37
ORD412974,CUST1864,REST739,Pune,Biryani,Magicpin,Cash,Rainy,Delivered,2432.65,13.86,37.48,1.1,17.0,0.71,10,38.0,4.5,0,2022-08-12,04:21:25
ORD579536,CUST3776,REST950,Bangalore,Biryani,Zomato,Wallet,Cloudy,Partial Refund,843.28,36.45,114.16,2.0,15.0,5.97,7,40.0,3.5,0,2023-08-19,00:35:26
ORD596116,CUST8703,REST479,Pune,Desserts,Direct App,Wallet,Sunny,Returned,631.58,34.71,145.035,3.2,37.0,12.38,5,34.0,4.6,1,2022-06-03,04:22:52
ORD437742,CUST8901,REST162,Kolkata,Fast Food,Dotpe,Wallet,Humid,Cancelled,1686.13,8.19,288.88,3.1,65.0,12.87,10,25.0,4.4,1,2023-09-09,04:20:57
ORD773870,CUST4054,REST552,Chennai,Continental,Direct App,Credit Card,Humid,Cancelled,382.75,13.35,225.82,3.2,33.0,0.81,2,59.0,3.2,0,2023-10-20,00:13:43
ORD519029,CUST4585,REST332,Chennai,South Indian,Swiggy,Debit Card,Windy,Partial Refund,1887.44,60.05,64.51,2.6,23.0,2.63,1,48.0,4.8,0,2022-06-29,07:29:33
ORD824016,CUST1001,REST515,Bangalore,Street Food,Dotpe,Credit Card,Humid,Cancelled,2248.56,1.73,291.25,4.1,91.0,9.11,3,58.0,3.6,0,2022-07-13,04:14:25
ORD471658,CUST7347,REST424,Pune,North Indian,Magicpin,Cash,Sunny,Returned,1488.04,4.2,196.11,3.2,32.0,6.5,2,18.0,4.5,1,2022-02-08,20:28:06
ORD517035,CUST4449,REST681,Ahmedabad,Italian,Direct App,Wallet,Rainy,Partial Refund,467.98,26.55,176.06,3.8,74.0,5.27,5,55.0,3.8,0,2022-10-10,11:28:52
ORD993590,CUST4806,REST384,Delhi,Fast Food,Swiggy,Debit Card,Windy,Partial Refund,1085.48,3.11,211.05,4.1,65.0,10.36,4,19.0,3.0,1,2022-10-13,21:47:53
ORD514913,CUST7113,REST427,Kolkata,North Indian,Zomato,Debit Card,Sunny,Delayed,1899.21,76.84,26.63,2.4,15.0,5.35,10,27.0,4.7,0,2023-09-18,10:48:33
ORD336828,CUST3185,REST514,Chennai,Biryani,Zomato,Debit Card,Humid,Cancelled,897.23,50.7,181.35,4.2,74.0,12.1,7,20.0,2.8,1,2022-05-26,13:12:42
ORD106687,CUST9710,REST236,Pune,Biryani,Magicpin,Wallet,Windy,Partial Refund,2220.63,31.63,145.035,3.9,21.0,8.08,10,33.0,2.8,0,2022-08-01,11:29:58
ORD814827,CUST6008,REST460,Mumbai,South Indian,Swiggy,Wallet,Cloudy,Partial Refund,2363.49,50.02,79.54,4.3,65.0,13.17,2,44.0,3.4,1,2024-04-22,06:30:08
ORD755395,CUST8765,REST624,Hyderabad,Biryani,Direct App,Debit Card,Cloudy,Returned,797.55,7.37,234.26,4.9,114.0,8.93,2,18.0,4.2,1,2022-05-27,12:43:14
ORD960556,CUST1881,REST123,Kolkata,Chinese,Direct App,Wallet,Cloudy,Returned,374.13,22.83,165.14,1.5,74.0,8.38,2,30.0,4.7,1,2024-04-09,18:10:40
ORD217984,CUST5440,REST265,Kolkata,Desserts,Swiggy,Wallet,Sunny,Delivered,1214.27,20.25,22.64,3.9,62.0,4.42,5,36.0,3.5,1,2024-03-11,14:53:34
ORD378150,CUST9132,REST469,Hyderabad,Mughlai,Zomato,Wallet,Rainy,Delivered,392.82,1.97,263.99,99.0,98.0,13.26,3,32.0,4.8,1,2023-10-01,05:55:09
ORD961760,CUST9870,REST820,Bangalore,Fast Food,Swiggy,Cash,Sunny,Cancelled,151.56,26.91,145.035,2.7,107.0,10.91,9,32.0,4.0,1,2023-06-09,09:18:31
ORD621533,CUST1898,REST523,Bangalore,Mughlai,Swiggy,UPI,Rainy,Delivered,982.29,14.07,145.035,3.9,107.0,10.23,8,55.0,3.4,0,2022-05-24,15:18:27
ORD888870,CUST9564,REST879,Pune,South Indian,Direct App,Cash,Cloudy,Delivered,530.53,55.63,158.17,2.8,93.0,9.41,7,45.0,4.4,0,2023-01-31,16:44:36
ORD280908,CUST4809,REST975,Bangalore,Street Food,Swiggy,UPI,Rainy,Cancelled,2149.87,36.75,164.32,4.6,61.0,8.57,7,47.0,4.6,1,2023-03-22,16:55:07
ORD572436,CUST3611,REST925,Bangalore,Italian,Swiggy,UPI,Windy,Returned,1391.23,56.54,145.035,3.5,71.0,2.14,9,24.0,2.7,1,2022-04-09,16:29:04
ORD284084,CUST9230,REST389,Delhi,Chinese,Magicpin,Wallet,Sunny,Delivered,252.53,75.57,145.035,2.9,54.0,5.54,9,47.0,3.2,0,2023-03-26,15:22:16
ORD695225,CUST1429,REST849,Bangalore,Continental,Magicpin,UPI,Sunny,Partial Refund,2175.72,36.69,272.2,1.5,106.0,12.85,1,21.0,4.5,1,2022-03-12,13:16:55
ORD148205,CUST8627,REST142,Bangalore,Desserts,Direct App,UPI,Sunny,Partial Refund,234.62,53.8,7.35,2.8,65.0,4.66,6,49.0,3.2,0,2023-03-05,04:58:00
ORD887842,CUST2744,REST367,Hyderabad,Fast Food,Zomato,Wallet,Windy,Delayed,2061.11,4.72,279.72,4.1,117.0,9.79,9,57.0,2.1,0,2023-11-09,01:08:34
ORD529008,CUST2049,REST464,Hyderabad,Continental,Swiggy,Cash,Humid,Delivered,981.15,73.19,240.07,1.7,0.0,4.09,3,55.0,2.7,0,2023-11-24,16:51:51
ORD474158,CUST9470,REST930,Mumbai,Mughlai,Direct App,Cash,Windy,Delayed,657.28,70.45,268.84,2.3,113.0,2.26,5,21.0,4.9,1,2022-06-09,16:49:50
ORD954779,CUST4965,REST974,Hyderabad,Desserts,Direct App,Cash,Rainy,Delayed,957.04,63.32,254.16,4.0,20.0,4.78,3,56.0,4.4,1,2024-05-26,02:18:35
ORD947312,CUST3393,REST952,Chennai,Mughlai,Direct App,Debit Card,Windy,Delayed,2469.54,19.69,144.15,2.4,18.0,11.35,1,42.0,3.8,1,2023-04-28,17:36:17
ORD827250,CUST7921,REST192,Delhi,South Indian,Magicpin,Cash,Windy,Returned,467.97,23.21,135.36,4.9,65.0,12.16,6,22.0,4.4,1,2023-06-30,09:56:48
ORD902658,CUST8752,REST499,Kolkata,North Indian,Magicpin,Cash,Humid,Cancelled,1401.41,54.36,233.36,4.2,55.0,9.92,7,55.0,3.8,0,2022-05-31,09:24:00
ORD419394,CUST9841,REST935,Ahmedabad,Chinese,Zomato,Cash,Sunny,Delivered,943.3,9.68,242.72,3.3,70.0,9.25,8,59.0,4.0,1,2022-10-23,04:35:48
ORD641058,CUST1916,REST832,Ahmedabad,North Indian,Dotpe,Wallet,Cloudy,Delayed,1818.83,6.64,201.66,2.2,114.0,3.47,9,20.0,4.9,0,2022-12-20,13:22:29
ORD862422,CUST6257,REST716,Ahmedabad,Street Food,Direct App,UPI,Rainy,Cancelled,1915.5,58.78,102.5,4.8,37.0,11.42,5,65.0,3.3,0,2023-06-01,13:11:32
ORD281649,CUST5157,REST446,Delhi,Street Food,Dotpe,Cash,Rainy,Returned,216.59,32.88,106.91,3.4,87.0,13.63,5,65.0,4.6,1,2023-01-15,00:23:57
ORD553873,CUST8114,REST960,Mumbai,South Indian,Zomato,Wallet,Rainy,Delivered,1381.3,35.04,78.55,4.6,48.0,7.67,4,50.0,3.5,1,2023-03-26,08:31:23
ORD806033,CUST9572,REST564,Kolkata,Biryani,Magicpin,Credit Card,Sunny,Cancelled,192.24,11.79,90.59,4.2,86.0,13.0,6,51.0,3.0,1,2023-12-18,08:54:53
ORD711922,CUST4193,REST628,Hyderabad,South Indian,Magicpin,Wallet,Sunny,Delayed,2020.05,51.7,20.51,4.3,68.0,7.87,4,23.0,2.5,1,2023-05-25,11:27:10
ORD812296,CUST4847,REST675,Bangalore,South Indian,Zomato,UPI,Cloudy,Returned,1964.98,66.05,234.95,4.4,87.0,4.07,2,53.0,2.8,0,2022-06-27,16:44:51
ORD500209,CUST1195,REST828,Bangalore,Fast Food,Dotpe,Cash,Windy,Delivered,1217.28,70.44,145.035,3.3,107.0,5.65,9,50.0,3.5,0,2024-01-31,22:48:24
ORD315425,CUST9767,REST351,Hyderabad,Street Food,Direct App,Wallet,Sunny,Delivered,2317.57,27.24,251.55,3.2,20.0,3.89,10,50.0,3.5,1,2024-04-18,19:58:18
ORD257880,CUST4784,REST852,Hyderabad,Desserts,Swiggy,Credit Card,Sunny,Partial Refund,1820.54,35.62,193.86,3.2,81.0,1.61,7,39.0,4.3,0,2023-01-25,08:02:39
ORD339030,CUST6711,REST806,Hyderabad,South Indian,Magicpin,Credit Card,Windy,Delivered,414.69,47.67,71.47,3.4,98.0,9.17,8,57.0,3.0,0,2022-07-16,02:11:47
ORD624776,CUST2275,REST580,Bangalore,Mughlai,Direct App,Cash,Windy,Delayed,1491.59,44.06,145.035,1.9,111.0,0.55,6,56.0,4.8,0,2024-05-21,08:07:25
ORD679549,CUST9888,REST585,Bangalore,South Indian,Swiggy,Debit Card,Sunny,Cancelled,1085.51,0.2,218.24,4.7,10.0,11.15,1,23.0,3.3,0,2023-06-13,13:27:31
ORD492292,CUST5480,REST210,Delhi,South Indian,Direct App,Debit Card,Sunny,Returned,1048.15,57.49,250.17,1.8,21.0,13.35,8,36.0,3.1,1,2023-06-03,03:53:20
ORD999908,CUST4560,REST104,Pune,Italian,Swiggy,UPI,Sunny,Returned,1153.61,21.02,130.85,4.3,65.0,14.72,10,56.0,3.2,1,2024-04-26,12:53:27
ORD256389,CUST4377,REST980,Pune,South Indian,Zomato,Credit Card,Rainy,Cancelled,1410.83,9.93,5.33,5.0,63.0,4.68,5,20.0,4.3,0,2022-08-26,23:10:18
ORD101139,CUST6527,REST643,Bangalore,Street Food,Dotpe,UPI,Humid,Cancelled,2438.72,10.08,83.56,4.9,96.0,1.88,2,41.0,4.6,1,2023-03-03,03:04:03
ORD186424,CUST7746,REST404,Kolkata,Biryani,Dotpe,Cash,Windy,Delivered,1021.6,31.82,160.96,1.6,0.0,12.09,8,62.0,2.2,0,2024-04-12,10:27:23
ORD631413,CUST6330,REST260,Pune,North Indian,Dotpe,UPI,Rainy,Cancelled,1833.79,50.88,271.2,1.8,105.0,2.54,8,33.0,4.7,1,2023-11-25,06:16:03
ORD565765,CUST6454,REST808,Mumbai,North Indian,Zomato,Credit Card,Sunny,Cancelled,882.05,52.93,80.64,4.1,13.0,3.7,8,50.0,3.0,0,2024-04-03,07:31:37
ORD778159,CUST1662,REST804,Kolkata,Street Food,Magicpin,Cash,Humid,Partial Refund,2254.34,23.72,95.48,1.8,65.0,5.14,5,27.0,2.9,0,2023-02-15,20:00:15
ORD980152,CUST9574,REST250,Pune,Street Food,Dotpe,UPI,Sunny,Delivered,1737.84,73.41,145.035,3.3,107.0,8.99,9,43.0,3.9,0,2022-09-03,13:39:58
ORD606222,CUST4651,REST167,Chennai,Unknown,Zomato,Wallet,Windy,Cancelled,694.21,8.39,185.65,1.6,25.0,13.15,7,31.0,3.6,1,2022-08-20,13:08:47
ORD193326,CUST3939,REST123,Delhi,Fast Food,Zomato,Debit Card,Cloudy,Delayed,812.05,11.61,174.08,3.2,94.0,9.47,9,46.0,3.6,1,2023-04-04,07:47:56
ORD107096,CUST5883,REST249,Bangalore,South Indian,Swiggy,Cash,Windy,Delayed,708.14,71.78,203.89,3.2,27.0,8.16,2,20.0,4.5,1,2022-04-05,03:48:15
ORD447362,CUST7240,REST849,Ahmedabad,Street Food,Swiggy,Debit Card,Humid,Returned,1244.31,11.25,167.83,1.9,104.0,4.2,2,61.0,2.5,0,2023-12-15,16:36:03
ORD916808,CUST1172,REST341,Ahmedabad,Street Food,Direct App,UPI,Cloudy,Cancelled,1085.84,4.65,262.27,1.7,10.0,10.23,3,35.0,4.2,1,2023-11-14,04:49:38
ORD761393,CUST1352,REST596,Kolkata,South Indian,Zomato,Debit Card,Sunny,Cancelled,1399.38,59.75,75.05,3.2,33.0,3.37,1,23.0,4.6,1,2023-07-01,06:19:12
ORD197466,CUST1709,REST342,Bangalore,Fast Food,Dotpe,Wallet,Rainy,Delivered,1418.94,32.63,129.41,3.5,15.0,9.03,8,26.0,4.0,1,2023-04-24,17:23:38
ORD415029,CUST9397,REST398,Hyderabad,South Indian,Magicpin,Credit Card,Windy,Delivered,2368.34,35.32,117.72,3.9,65.0,3.71,3,65.0,3.4,1,2023-11-20,09:06:41
ORD851606,CUST9686,REST775,Ahmedabad,Continental,Direct App,Credit Card,Sunny,Cancelled,500.83,4.46,85.98,2.4,65.0,1.95,10,56.0,2.2,1,2022-01-10,22:00:22
ORD635593,CUST1349,REST361,Ahmedabad,Desserts,Magicpin,Cash,Cloudy,Cancelled,1168.13,76.01,21.53,4.3,59.0,12.92,8,57.0,3.9,0,2023-09-29,21:06:38
ORD928897,CUST8020,REST251,Hyderabad,Mughlai,Magicpin,Wallet,Sunny,Partial Refund,2353.84,13.67,256.53,1.4,26.0,13.84,7,49.0,4.1,1,2024-02-15,12:41:25
ORD872863,CUST6062,REST482#,Pune,Italian,Magicpin,UPI,Windy,Partial Refund,1923.54,48.75,252.91,4.9,96.0,6.65,7,31.0,5.0,0,2023-05-19,21:52:14
ORD786385,CUST5222,REST394,Mumbai,Chinese,Magicpin,Wallet,Humid,Cancelled,805.2,49.28,265.77,1.1,35.0,10.52,8,53.0,4.7,1,2022-10-27,04:03:46
ORD766371,CUST8904,REST272,Hyderabad,Italian,Dotpe,Wallet,Windy,Returned,837.6,56.8,145.035,4.4,110.0,3.7,6,42.282985339848956,2.7,0,2022-10-30,01:04:15
ORD920685,CUST2417,REST802,Hyderabad,Continental,Dotpe,Wallet,Rainy,Delayed,316.44,50.96,126.74,3.9,64.0,5.14,3,42.282985339848956,3.9,0,2024-06-14,02:43:38
ORD993251,CUST3174,REST725,Mumbai,Fast Food,Dotpe,Wallet,Rainy,Delivered,1563.84,18.66,171.76,4.4,48.0,3.17,4,24.0,4.5,1,2023-08-16,02:28:28
ORD995735,CUST8306,REST194,Delhi,Biryani,Swiggy,Wallet,Windy,Partial Refund,549.45,3.78,294.2,4.5,84.0,9.32,10,63.0,2.4,1,2023-07-27,05:22:28
ORD535820,CUST7075,REST717,Pune,Mughlai,Direct App,Wallet,Windy,Cancelled,1105.0,22.59,35.9,2.5,86.0,10.5,9,55.0,2.8,1,2023-12-01,03:49:00
ORD787991,CUST5827,REST894,Ahmedabad,South Indian,Dotpe,Wallet,Sunny,Partial Refund,235.4,23.34,58.94,3.2,48.0,7.07,4,45.0,3.5,0,2023-01-11,12:38:26
ORD770153,CUST7068,REST494,Delhi,South Indian,Swiggy,Wallet,Sunny,Delivered,452.59,74.1,155.65,3.0,93.0,2.28,9,62.0,3.9,1,2023-04-05,06:49:29
ORD781406,CUST5097,REST323,Ahmedabad,Italian,Magicpin,UPI,Humid,Returned,416.38,57.64,145.035,4.2,61.0,9.38,7,31.0,5.0,1,2022-07-02,11:27:19
ORD613426,CUST7522,REST964,Mumbai,North Indian,Dotpe,Cash,Windy,Delivered,1051.6,14.84,18.83,2.2,59.0,9.94,6,41.0,2.2,0,2022-06-15,13:51:44
ORD102303,CUST7400,REST466,Kolkata,Mughlai,Swiggy,Wallet,Humid,Partial Refund,776.48,12.42,145.035,4.3,113.0,8.9,1,65.0,2.8,0,2022-01-26,04:43:18
ORD246814,CUST9987,REST801,Mumbai,Mughlai,Zomato,Credit Card,Sunny,Partial Refund,158.65,65.55,145.035,1.9,34.0,4.0,6,41.0,4.6,0,2022-02-20,16:54:07
ORD538897,CUST3860,REST128,Pune,Fast Food,Magicpin,Credit Card,Rainy,Partial Refund,1027.22,16.25,62.46,4.9,51.0,7.37,7,61.0,3.2,0,2022-05-20,21:16:24
ORD147939,CUST2148,REST531,Bangalore,Italian,Magicpin,Wallet,Humid,Delayed,630.21,8.34,143.75,1.6,85.0,0.63,6,20.0,2.6,0,2022-03-07,08:21:08
ORD243876,CUST4568,REST832,Bangalore,Fast Food,Magicpin,UPI,Humid,Returned,2055.69,77.67,238.14,3.2,33.0,2.45,4,58.0,4.3,1,2022-08-19,20:02:19
ORD477617,CUST7189,REST408,Pune,Italian,Swiggy,UPI,Sunny,Returned,2485.2,29.23,268.33,3.2,62.0,13.42,8,42.282985339848956,2.1,1,2022-08-28,19:00:12
ORD608913,CUST3389,REST927,Hyderabad,Italian,Direct App,Wallet,Windy,Delivered,1091.52,23.84,145.035,2.3,76.0,3.64,3,26.0,4.6,0,2024-05-12,10:28:09
ORD789558,CUST1860,REST559,Chennai,Italian,Zomato,Credit Card,Humid,Returned,1168.08,40.74,257.76,3.2,65.0,7.67,8,27.0,3.3,0,2024-06-04,21:38:26
ORD661957,CUST4714,REST129,Bangalore,South Indian,Direct App,UPI,Cloudy,Partial Refund,1048.16,30.8,265.91,1.7,36.0,13.48,6,63.0,4.6,1,2023-01-02,18:55:01
ORD881975,CUST5227,REST332,Pune,Continental,Magicpin,Debit Card,Rainy,Cancelled,1585.12,64.33,145.035,3.2,75.0,6.72,2,52.0,3.2,1,2023-11-21,14:06:14
ORD782141,CUST1584,REST751,Ahmedabad,Italian,Dotpe,Cash,Cloudy,Delivered,1828.62,30.53,116.26,3.3,96.0,0.71,7,18.0,2.3,0,2022-11-06,20:15:27
ORD780714,CUST7521,REST587,Chennai,Continental,Direct App,Wallet,Cloudy,Delivered,277.07,68.66,67.74,3.0,43.0,13.35,9,42.282985339848956,3.8,0,2022-06-27,03:13:16
ORD437864,CUST8234,REST716,Ahmedabad,Street Food,Magicpin,Cash,Sunny,Cancelled,2229.62,59.06,117.22,3.7,48.0,6.76,5,53.0,3.9,1,2022-10-26,16:07:39
ORD584045,CUST3762,REST630,Delhi,North Indian,Direct App,Cash,Rainy,Returned,282.82,32.87,24.16,2.9,21.0,3.58,8,64.0,2.8,0,2024-06-26,11:43:09
ORD837606,CUST3753,REST949,Pune,Biryani,Dotpe,Credit Card,Windy,Delivered,839.58,59.75,170.41,2.5,89.0,13.11,1,25.0,3.4,1,2024-06-23,19:42:38
ORD504630,CUST8161,REST239,Bangalore,Biryani,Zomato,COD,Sunny,Cancelled,1476.01,63.51,175.73,3.2,44.0,7.16,6,42.0,4.7,0,2024-06-14,04:02:41
ORD109756,CUST4976,REST745,Delhi,South Indian,Dotpe,Credit Card,Sunny,Delivered,2339.23,50.1,72.07,3.2,72.0,13.66,4,39.0,4.6,1,2022-10-27,12:31:47
ORD539170,CUST9145,REST733,Hyderabad,Mughlai,Direct App,Debit Card,Rainy,Partial Refund,1221.09,31.06,111.35,1.7,24.0,3.7,1,36.0,3.0,0,2022-09-30,14:55:28
ORD293862,CUST9797,REST555,Ahmedabad,Desserts,Zomato,Wallet,Windy,Partial Refund,1427.55,5.8,39.02,3.2,86.0,12.53,4,65.0,3.6,1,2022-03-24,17:33:38
ORD776234,CUST2744,REST805,Hyderabad,Continental,Magicpin,Credit Card,Sunny,Cancelled,1613.66,70.0,48.93,3.6,68.0,7.67,4,49.0,2.7,1,2023-02-15,22:03:09
ORD877722,CUST3001,REST799,Chennai,Continental,Magicpin,Wallet,Humid,Delayed,2363.28,11.46,234.04,1.3,84.0,11.14,2,45.0,2.8,1,2024-02-28,17:49:57
ORD283869,CUST9202,REST745,Chennai,Fast Food,Dotpe,Wallet,Sunny,Partial Refund,754.46,6.91,145.035,3.2,66.0,4.17,8,63.0,3.0,0,2022-08-26,11:23:55
ORD956401,CUST5222,REST118,Pune,Continental,Swiggy,UPI,Cloudy,Delayed,2324.96,32.61,276.75,3.6,33.0,13.01,1,35.0,4.0,1,2023-12-28,01:34:03
ORD694116,CUST3806,REST807,Kolkata,North Indian,Zomato,UPI,Humid,Delivered,1759.64,22.45,29.92,4.9,52.0,10.49,5,49.0,4.7,1,2023-01-29,12:13:18
ORD738635,CUST9834,REST310,Bangalore,Continental,Direct App,Cash,Cloudy,Delivered,2281.28,54.14,85.24,3.7,26.0,5.05,7,49.0,3.3,1,2022-11-13,22:31:45
ORD621917,CUST6268,REST119,Mumbai,Biryani,Swiggy,Cash,Windy,Cancelled,214.62,22.26,197.46,2.8,53.0,4.68,2,33.0,4.7,1,2023-05-18,16:44:40
ORD833417,CUST8987,REST692,Ahmedabad,Chinese,Direct App,UPI,Sunny,Delayed,2381.47,19.23,145.035,2.4,91.0,9.77,2,18.0,4.5,0,2023-04-06,04:52:07
