Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Unnamed: 21,Unnamed: 22,_temp_flag
ORD825309,CUST8734,REST117,2022-01-15 11:18:19,Ahmedabad,Italian,DotPe,Debit Card,,Delayed,261.53,21.91,,2.9,108,,1,18,2.6,1,,,0
ORD633541,CUST5510,REST908,"August 04, 2023",Chennai,Fast Food,MagicPin,Cash,Cloudy,Delivered,211.41,50.04,194.61,3.5,29,13.38,2,26,3.2,0,,,1
ORD235047,CUST1225,REST145,2022-07-16 00:45:48,Chennai,Fast Food,Swiggy,Wallet,Windy,Delayed,1208.71,62.14,3.43,2.0,,2.45,6,37,4.3,1,,,0
ORD911739,CUST6331,REST167,2023-02-21 22:30:39,Pune,Mughlai,Direct App,Debit Card,Humid,Delivered,1121.35,44.66,83.83,1.5,64,14.72,10,,4.1,1,,,
ORD208310,CUST4492,REST857,2024-05-04 02:09:49,Mumbai,South Indian,Swiggy,credit card,Windy,Delayed,877.43,42.73,21.4,3.4,38,13.47,7,43,2.4,0,,,1
ORD547389,CUST9631,REST423#,2023-12-06 11:39:52,Bangaluru,Desserts,Swiggy,Debit Card,Windy,Partial Refund,1217.59,47.4,,3.2,87,,3,38,2.6,0,,,1
ORD717413,CUST4715,REST702,2023/11/07,Delhi,Desserts,Swiggy,Debit Card,,Returned,1397.01,25.56,,4.0,41,12.3,5,44,4.3,1,,,0
ORD813824,CUST5552,REST665,21-04-2022,Chennai,North Indian,Direct App,Wallet,Humid,Delayed,698.11,8.82,153.28,2.5,105,,9,60,3.8,1,,,1
ORD354533,CUST5237,REST603,2022-02-02 16:12:50,new delhi,Street Food,Zomato,Wallet,Sunny,Delayed,2119.03,61.8,,1.7,88,11.7,7,35,3.3,1,,,
ORD137572,CUST8624,REST651,2022-04-24 01:35:47,Pune,South Indian,Zomato,Wallet,Windy,Delayed,2371.1,7.44,290.9,2.4,66,14.19,8,21,2.5,0,,,
ORD621533,CUST5209,REST750,2023/02/14,Kolkata,Mughlai,Direct App,Wallet,Windy,Delayed,1530.69,15.53,102.12,4.0,52,11.4,10,39,4.4,1,,,
ORD869649,CUST9952,REST141,2024-02-07 14:01:04,Mumbai,Italian,MagicPin,Cash,Cloudy,Delivered,1677.37,1.4,,3.5,50,9.24,3,37,2.2,1,,,0
ORD117072,CUST5915,REST447,2024-06-22 09:57:49,Madras,Biryani,DotPe,Debit Card,Sunny,Partial Refund,563.72,35.52,166.98,4.7,70,2.85,10,27,3.2,1,,,
ORD530849,CUST1881,REST525,2023-08-24 15:09:42,Delhi,Street Food,Zomato,Debit Card,Sunny,Partial Refund,2137.75,68.49,39.21,4.5,,14.24,4,18,4.3,1,,,0
ORD810032,CUST3639,REST692,2022-12-12 12:55:48,Kolkata,Fast Food,MagicPin,Credit Card,Rainy,Delayed,802.29,32.04,98.19,,43,2.92,6,42,4.1,1,,,
ORD547080,CUST1305,REST104,2023-03-09 19:04:29,Chennai,Italian,DotPe,Wallet,Sunny,Cancelled,1639.74,3.09,297.63,2.2,118,7.16,9,43,2.3,0,,,
ORD335765,CUST4190,REST237,2024-04-19 02:20:04,Hyderabad,NULL,DotPe,UPI,Rainy,Cancelled,90.91,23.7,6.87,5.0,105,3.2,5,,4.2,0,,,
ORD476211,CUST5485,REST437,2023-10-30 20:20:31,Pune,North Indian,Direct App,Credit Card,Windy,Partial Refund,1553.62,10.17,,3.5,98,2.74,10,64,3.3,1,,,1
ORD321659,CUST3605,REST725,06 Jun 2022,Bangalore,Biryani,Direct App,Cash,Rainy,Delivered,2320.87,67.56,212.48,1.5,67,11.9,7,41,3.1,0,,,1
ORD346415,CUST1022,REST713,2023-10-04 01:43:54,Pune,North Indian,MagicPin,Wallet,Rainy,Cancelled,1799.82,49.74,137.32,4.2,49,9.47,1,46,4.2,1,,,0
ORD934638,CUST2591,REST589,2022-12-07 05:04:51,Delhi,Mughlai,Swiggy,Wallet,Windy,Delivered,2347.68,39.06,114.97,4.2,45,7.59,5,29,3.9,0,,,
ORD413357,CUST7529,REST153,2024-04-19 04:41:31,Madras,Street Food,Zomato,Debit Card,Windy,Cancelled,537.73,56.26,205.93,1.0,34,9.47,3,39,4.2,1,,,1
ORD507247,CUST2015,REST867,2024-05-21 10:19:01,Delhi,Chinese,DotPe,Wallet,Cloudy,Returned,1242.31,68.6,172.16,3.7,89,,4,20,2.6,0,,,
ORD282150,CUST6203,REST775,2024-01-25 10:46:50,CHENNAI,Biryani,DotPe,Cash,Rainy,Cancelled,1192.28,75.6,108.63,,114,1.74,6,52,4.4,1,,,0
ORD606384,CUST4465,REST192,06-05-2023,Kolkata,North Indian,DotPe,Credit Card,Windy,Cancelled,709.47,73.41,46.67,4.4,117,2.44,3,40,3.4,1,,,1
ORD495490,CUST9255,REST402,2023-10-19 12:12:24,Hyderabad,Biryani,Swiggy,Credit Card,Humid,Delayed,350.92,43.81,85.28,1.3,64,1.47,3,23,4.1,1,,,
ORD712356,CUST7987,REST886,2022-02-17 14:58:46,Pune,Mughlai,Swiggy,Credit Card,Cloudy,Cancelled,2138.02,9.62,238.77,,10,2.88,9,28,3.1,1,,,
ORD736818,CUST4438,REST588,2022-06-07 02:48:03,Hyderabad,Italian,Zomato,Credit Card,Sunny,Delayed,985.01,34.17,,1.5,78,8.13,7,64,2.3,1,,,
ORD822040,CUST8807,REST967,2023-07-01 12:26:49,chennai,Chinese,Zomato,Debit Card,Humid,Delayed,1983.33,71.91,198.25,3.4,108,6.82,9,43,4.9,0,,,0
ORD820442,CUST3867,REST726,2023-12-12 02:25:51,Bangalore,Fast Food,Direct App,Wallet,Cloudy,Cancelled,2262.35,51.4,1.99,3.4,12,11.7,2,59,2.0,0,,,
ORD379473,CUST3270,REST797,2023-06-14 13:31:24,Delhi,Italian,Swiggy,Debit Card,Rainy,Returned,2429.05,31.9,136.65,2.4,89,12.34,6,60,4.5,1,,,
ORD266699,CUST5256,REST970,2023-01-26 13:00:30,Mumbai,Chinese,Zomato,UPI,Sunny,Returned,706.72,40.96,281.78,4.0,76,6.35,1,35,2.3,0,,,0
ORD258102,CUST6759,REST163,2023-05-30 13:30:25,Kolkata,South Indian,Swiggy,UPI,Humid,Delayed,2214.19,51.89,122.87,2.5,104,14.08,3,38,2.6,1,,,1
ORD443187,CUST4452,REST706,2024-01-22 02:05:36,Kolkata,  South Indian  ,DotPe,UPI,Windy,Returned,2083.84,77.45,260.44,1.8,29,11.1,7,20,2.6,0,,,
ORD948611,CUST5713,REST420,2022-04-13 00:48:40,Bangaluru,Biryani,Direct App,Cash,,Delivered,1672.9,37.45,273.43,4.7,120,,1,57,4.1,1,,,
ORD859620,CUST5237,REST879,2022-12-01 00:38:27,n/a,Biryani,Direct App,CC,Sunny,Cancelled,120.37,41.24,139.51,2.4,12,14.43,3,29,3.2,0,,,
ORD540038,CUST7719,REST858,2023-03-16 11:02:13,Delhi,Chinese,Direct App,,Windy,Delayed,158.28,1.98,155.82,,33,10.79,5,29,3.4,1,,,0
ORD663483,CUST3928,REST166,2023-08-20 11:45:17,Pune,Desserts,DotPe,Wallet,Humid,Delivered,2196.45,6.59,58.99,1.4,,6.89,8,19,4.5,0,,,
ORD574012,CUST2240,REST533,2022-06-20 17:12:07,Chennai,North Indian,Swiggy,Cash,Rainy,Delayed,240.24,69.71,197.86,1.5,118,,6,65,3.2,1,,,1
ORD536236,CUST8716,REST767,"January 18, 2022",Ahmedabad,Street Food,Zomato,CC,Windy,Partial Refund,2255.09,51.44,250.92,3.0,20,1.13,9,43,2.2,0,,,1
ORD223088,CUST8254,REST540,2022-02-11 21:22:55,Pune,Chinese,Swiggy,Debit Card,Windy,Partial Refund,1249.11,9.74,38.85,2.1,118,14.58,9,43,4.6,0,,,0
ORD177804,CUST1587,REST316,2024-03-28 17:21:58,Ahmedabad,North Indian,Zomato,Wallet,Rainy,Delayed,670.19,39.78,179.12,3.1,59,2.87,3,22,4.6,1,,,
ORD730193,CUST6992,REST761,2022-04-03 15:28:02,MUMBAI,Italian,MagicPin,UPI,Rainy,Returned,279.3,29.89,229.89,1.5,20,4.7,9,,4.0,1,,,1
ORD626491,CUST3524,REST690,2023-10-29 19:11:09,Bangaluru,Desserts,Direct App,Debit Card,Rainy,Partial Refund,637.57,39.47,210.99,,33,6.96,8,44,4.0,1,,,1
ORD286340,CUST6299,REST792,2023-11-29 08:24:03,Mumabi,Biryani,Zomato,Credit Card,Humid,Delayed,461.02,22.38,65.16,,,12.59,4,31,4.7,1,,,1
ORD447843,CUST3847,REST623,2022-04-13 19:41:24,Hyderabad,Mughlai,MagicPin,Debit Card,Cloudy,Delivered,366.51,25.97,31.95,4.9,87,11.8,1,19,2.6,0,,,
ORD274971,CUST6641,REST709,2022-01-09 14:43:32,Kolkata,Biryani,null,UPI,Humid,Returned,2420.09,77.26,16.19,1.1,67,,6,60,2.2,1,,,
ORD930244,CUST4354,REST179,2023-06-02 05:48:33,Mumbai,Desserts,Swiggy,Credit Card,Rainy,Delayed,1020.84,15.37,1.29,4.8,21,6.77,4,46,3.7,0,,,0
ORD769191,CUST1100,REST978,2022-06-09 08:49:20,Pune,Chinese,Swiggy,Credit Card,,Partial Refund,2425.41,25.44,74.27,,46 mins,5.74,1,57,4.3,1,,,
ORD511776,CUST3996,REST475,2022-07-08 01:15:35,Delhi,South Indian,Swiggy,Wallet,Humid,Delayed,1075.08,26.63,129.42,3.8,111,5.39,1,18,3.7,0,,,
ORD954815,CUST1086,REST379,2024/04/09,Hyderabad,North Indian,DotPe,Wallet,Cloudy,Returned,2008.33,5.2,199.09,2.9,34,3.46,5,,2.4,0,,,1
ORD615611,CUST4633,REST782,2024-01-08 09:08:44,Pune,Mughlai,DotPe,Cash,Humid,Delivered,390.02,31.23,265.9,1.8,,1.61,9,52,4.3,1,,,
ORD767678,CUST6771,REST687,2022-12-01 11:28:43,Delhi,Continental,Zomato,UPI,Rainy,Delayed,1319.01,27.46,283.41,4.2,112 mins,7.45,4,56,2.6,1,,,
ORD233096,CUST3539,REST907,2022/05/25,Ahmedabad,  Italian  ,Swiggy,UPI,Sunny,Returned,2089.71,7.54,230.3,4.8,49,7.98,1,21,3.3,1,,,1
ORD460263,CUST5444,REST543,2023-11-16 05:52:01,Delhi,Continental,Swiggy,Credit Card,,Returned,497.29,39.92,269.17,1.8,80,14.61,6,24,4.5,0,,,1
ORD297509,CUST5981,REST137,2023-11-30 10:09:15,mUMBAI,Desserts,Swiggy,Cash,Humid,Delayed,2415.76,19.38,5.77,,67,10.17,2,48,2.5,1,,,0
ORD517307,CUST1362,REST243,12 Jan 2022,Bangalore,Italian,Swiggy,Debit Card,Windy,Returned,1230.41,60.77,265.82,2.9,15,8.5,8,58,4.6,0,,,0
ORD128223,CUST6182,REST113,2022-03-30 19:16:33,Hyderabad,South Indian,MagicPin,Wallet,Humid,Partial Refund,564.04,17.0,144.01,3.7,72,12.6,8,35,3.9,1,,,
ORD166412,CUST8513,REST101,2022-10-20 19:03:37,Ahmedabad,North Indian,MagicPin,Debit Card,Cloudy,Cancelled,2228.39,48.11,136.26,4.6,41,5.99,1,58,2.5,0,,,1
ORD769180,CUST2483,REST635,2023-06-27 03:59:32,Hyderabad,Fast Food,MagicPin,UPI,Sunny,Returned,1572.63,10.55,,1.6,24,,8,28,2.4,0,,,0
ORD204998,CUST8359,REST196,23-06-2022,Mumbai,Desserts,Zomato,CC,Rainy,Partial Refund,1266.26,8.67,171.42,2.6,97,6.85,8,41,3.8,1,,,
ORD875679,CUST7180,REST469,2023-05-04 20:02:30,mumbai,North Indian,Zomato,Debit Card,Sunny,Partial Refund,2334.27,34.65,6.67,4.1,37,,2,63,3.2,0,,,
ORD952227,CUST7124,REST424,2022-06-17 17:06:31,Hyderabad,Fast Food,MagicPin,Wallet,Humid,Delayed,454.51,46.28,59.5,3.1,19,4.01,10,55,4.9,1,,,0
ORD995296,CUST4460,REST519,2022-07-19 08:39:39,Pune,Continental,DotPe,Cash,Humid,Returned,2216.95,38.13,19.75,4.9,35,5.97,1,25,2.1,1,,,
ORD275073,CUST1688,REST155,2023-01-06 23:18:57,Delhi,Biryani,MagicPin,Wallet,Windy,Partial Refund,94.7,73.55,0.8,2.9,97,12.47,7,23,4.8,0,,,
ORD868043,CUST2276,REST911,2023-03-21 14:05:28,Kolkata,Italian,DotPe,UPI,Windy,Delivered,294.94,21.58,227.39,1.1,76,14.94,1,33,3.8,1,,,
ORD177289,CUST1803,REST786,2023-04-27 22:16:38,Bangalore,Fast Food,Zomato,Wallet,Cloudy,Delivered,412.96,69.05,242.37,1.6,68,12.33,3,44,3.2,0,,,1
ORD448098,CUST8412,REST931,2023-02-11 07:43:27,Ahmedabad,Desserts,Swiggy,UPI,Sunny,Cancelled,1446.2,64.86,236.04,4.0,49,6.19,6,23,3.5,1,,,
ORD150931,CUST3986,REST296,2023-03-03 19:04:37,Pune,Mughlai,Direct App,UPI,Rainy,Delivered,442.32,62.03,73.14,1.6,16,4.06,3,28,3.9,0,,,0
ORD412974,CUST1864,REST739,2022-08-12 04:21:25,Pune,Biryani,MagicPin,Cash,Rainy,Delivered,2432.65,13.86,37.48,1.1,17,0.71,10,38,4.5,0,,,
ORD579536,CUST3776,REST950,2023-08-19 00:35:26,Bangalore,Biryani,Zomato,Wallet,Cloudy,Partial Refund,843.28,36.45,114.16,2.0,15,5.97,7,40,3.5,0,,,
ORD596116,CUST8703,REST479,2022-06-03 04:22:52,Pune,Desserts,Direct App,Wallet,Sunny,Returned,631.58,34.71,,3.2,37,12.38,5,34,4.6,1,,,
ORD437742,CUST8901,REST162,2023-09-09 04:20:57,Kolkata,Fast Food,DotPe,,Humid,Cancelled,1686.13,8.19,288.88,3.1,19 mins,12.87,10,25,4.4,1,,,
ORD773870,CUST4054,REST552,2023-10-20 00:13:43,Chennai,Continental,Direct App,Credit Card,Humid,Cancelled,382.75,13.35,225.82,,33,0.81,2,59,3.2,0,,,1
ORD279708,CUST9747,REST918,18-07-2023,Ahmedabad,Desserts,DotPe,Credit Card,Rainy,Returned,2100.19,66.54,134.93,,71,14.14,6,37,2.6,1,,,0
ORD519029,CUST4585,REST332,2022-06-29 07:29:33,Chennai,South Indian,Swiggy,Debit Card,Windy,Partial Refund,1887.44,60.05,64.51,2.6,23,2.63,1,48,4.8,0,,,
ORD824016,CUST1001,REST515,2022-07-13 04:14:25,Bangalore,Street Food,DotPe,Credit_Card,Humid,Cancelled,2248.56,1.73,291.25,4.1,91,9.11,3,58,3.6,0,,,
ORD471658,CUST7347,REST424,2022-02-08 20:28:06,Pune,North Indian,MagicPin,Cash,,Returned,1488.04,4.2,196.11,,32,6.5,2,18,4.5,1,,,0
ORD517035,CUST4449,REST681,2022-10-10 11:28:52,Ahmedabad,Italian,Direct App,Wallet,Rainy,Partial Refund,467.98,26.55,176.06,3.8,74,5.27,5,55,3.8,0,,,
ORD339220,CUST9897,REST534,2023-08-16 19:47:53,Hyderabad,South Indian,DotPe,Debit Card,Rainy,Cancelled,239.62,32.34,266.05,3.7,111,5.09,1,38,4.1,0,,,
ORD417776,CUST1495,REST463,2022-04-27 13:44:14,Kolkata,Mughlai,DotPe,Upi,Rainy,Cancelled,132.49,55.24,249.15,4.1,108,7.09,10,46,3.0,1,,,
ORD993590,CUST4806,REST384,2022-10-13 21:47:53,Delhi,Fast Food,Swiggy,Debit Card,Windy,Partial Refund,1085.48,3.11,211.05,4.1,,10.36,4,19,3.0,1,,,0
ORD514913,CUST7113,REST427,2023-09-18 10:48:33,Kolkata,North Indian,Zomato,Debit Card,Sunny,Delayed,1899.21,76.84,26.63,2.4,15,5.35,10,27,4.7,0,,,1
ORD336828,CUST3185,REST514,2022-05-26 13:12:42,Chennai,Biryani,Zomato,Debit Card,Humid,Cancelled,897.23,50.7,181.35,4.2,74,12.1,7,20,2.8,1,,,0
ORD106687,CUST9710,REST236,2022-08-01 11:29:58,Pune,Biryani,MagicPin,Wallet,Windy,Partial Refund,2220.63,31.63,,3.9,21,8.08,10,33,2.8,0,,,
ORD520245,CUST1476,REST217#,10/04/2022,Ahmedabad,Mughlai,Swiggy,Credit Card,,Returned,1136.71,35.89,158.16,1.1,95,1.32,4,65,2.2,0,,,0
ORD814827,CUST6008,REST460,2024-04-22 06:30:08,Mumbai,South Indian,Swiggy,Wallet,Cloudy,Partial Refund,2363.49,50.02,79.54,4.3,,13.17,2,44,3.4,1,,,0
ORD755395,CUST8765,REST624,2022-05-27 12:43:14,Hyderabad,Biryani,Direct App,Debit Card,Cloudy,Returned,797.55,7.37,234.26,4.9,114,8.93,2,18,4.2,1,,,1
ORD960556,CUST1881,REST123,2024-04-09 18:10:40,Kolkata,Chinese,Direct App,Wallet,Cloudy,Returned,374.13,22.83,165.14,1.5,74,8.38,2,30,4.7,1,,,1
ORD217984,CUST5440,REST265,2024-03-11 14:53:34,Kolkata,Desserts,Swiggy,Wallet,Sunny,Delivered,1214.27,20.25,22.64,3.9,62,4.42,5,36,3.5,1,,,
ORD378150,CUST9132,REST469,2023-10-01 05:55:09,Hyderabad,Mughlai,Zomato,Wallet,Rainy,Delivered,392.82,1.97,263.99,99,98,13.26,3,32,4.8,1,,,
ORD961760,CUST9870,REST820,2023-06-09 09:18:31,Bengaluru,Fast Food,Swiggy,Cash,Sunny,Cancelled,151.56,26.91,,2.7,107,10.91,9,32,4.0,1,,,
ORD985331,CUST7108,REST959,20-10-2023,Pune,North Indian,MagicPin,Credit Card,Windy,Cancelled,1322.96,63.35,193.2,2.8,94,4.9,9,34,3.5,0,,,
ORD191208,CUST9813,REST882,2022-07-18 06:18:32,Bangalore,Chinese,Direct App,Wallet,Windy,Cancelled,97.97,15.37,284.16,2.9,23,9.0,6,44,4.5,1,,,0
ORD621533,CUST1898,REST523,2022-05-24 15:18:27,Bangalore,Mughlai,Swiggy,UPI,Rainy,Delivered,982.29,14.07,,3.9,107,10.23,8,55,3.4,0,,,
ORD888870,CUST9564,REST879,2023-01-31 16:44:36,Pune,South Indian,Direct App,cash,Cloudy,Delivered,530.53,55.63,158.17,2.8,93,9.41,7,45,4.4,0,,,0
ORD280908,CUST4809,REST975,2023-03-22 16:55:07,Bangalore,Street Food,Swiggy,UPI,Rainy,Cancelled,2149.87,36.75,164.32,4.6,61,8.57,7,47,4.6,1,,,
ORD572436,CUST3611,REST925,2022-04-09 16:29:04,Bangalore,Italian,Swiggy,UPI,Windy,Returned,1391.23,56.54,,3.5,71,2.14,9,24,2.7,1,,,1
ORD284084,CUST9230,REST389,2023-03-26 15:22:16,Delhi,  Chinese  ,MagicPin,,,Delivered,252.53,75.57,,2.9,54,5.54,9,47,3.2,0,,,0
ORD695225,CUST1429,REST849,2022-03-12 13:16:55,BLR,Continental,MagicPin,UPI,Sunny,Partial Refund,2175.72,36.69,272.2,1.5,106,12.85,1,21,4.5,1,,,0
ORD148205,CUST8627,REST142,2023-03-05 04:58:00,BLR,Desserts,Direct App,UPI,Sunny,Partial Refund,234.62,53.8,7.35,2.8,65,4.66,6,49,3.2,0,,,0
ORD887842,CUST2744,REST367,2023-11-09 01:08:34,Hyderabad,Fast Food,Zomato,,Windy,Delayed,2061.11,4.72,279.72,4.1,117,9.79,9,57,2.1,0,,,1
ORD529008,CUST2049,REST464,2023-11-24 16:51:51,Hyderabad,Continental,Swiggy,Cash,Humid,Delivered,981.15,73.19,240.07,1.7,0,4.09,3,55,2.7,0,,,1
ORD474158,CUST9470,REST930,2022-06-09 16:49:50,Mumbai,Mughlai,Direct App,Cash,Windy,Delayed,657.28,70.45,268.84,2.3,113,2.26,5,21,4.9,1,,,0
ORD954779,CUST4965,REST974,2024-05-26 02:18:35,Hyderabad,Desserts,Direct App,Cash,Rainy,Delayed,957.04,63.32,254.16,4.0,20,4.78,3,56,4.4,1,,,
ORD947312,CUST3393,REST952,2023-04-28 17:36:17,Chennai,Mughlai,Direct App,Debit Card,Windy,Delayed,2469.54,19.69,144.15,2.4,18,11.35,1,42,3.8,1,,,1
ORD827250,CUST7921,REST192,2023-06-30 09:56:48,delhi,South Indian,MagicPin,Cash,Windy,Returned,467.97,23.21,135.36,4.9,,12.16,6,22,4.4,1,,,1
ORD902658,CUST8752,REST499,2022-05-31 09:24:00,Kolkata,North Indian,MagicPin,Cash,Humid,Cancelled,1401.41,54.36,233.36,4.2,55,9.92,7,55,3.8,0,,,
ORD207903,CUST9029,REST549,2023-08-14 07:46:37,Ahmedabad,Chinese,DotPe,Debit Card,Cloudy,Returned,150000,12.78,66.98,4.1,58,7.81,5,,2.1,1,,,
ORD419394,CUST9841,REST935,2022-10-23 04:35:48,Ahmedabad,Chinese,Zomato,Cash,Sunny,Delivered,943.3,9.68,242.72,3.3,70,9.25,8,59,4.0,1,,,
ORD641058,CUST1916,REST832,2022-12-20 13:22:29,Ahmedabad,North Indian,DotPe,,Cloudy,Delayed,1818.83,6.64,201.66,2.2,114,3.47,9,20,4.9,0,,,1
ORD862422,CUST6257,REST716,2023-06-01 13:11:32,Ahmedabad,Street Food,Direct App,Upi,Rainy,Cancelled,1915.5,58.78,102.5,4.8,37,11.42,5,65,3.3,0,,,
ORD281649,CUST5157,REST446,2023-01-15 00:23:57,Delhi,Street Food,DotPe,Cash,Rainy,Returned,216.59,32.88,106.91,3.4,87,13.63,5,65,4.6,1,,,
ORD553873,CUST8114,REST960,2023-03-26 08:31:23,Mumbai,South Indian,Zomato,,Rainy,Delivered,1381.3,35.04,78.55,4.6,48,,4,50,3.5,1,,,1
ORD806033,CUST9572,REST564,2023-12-18 08:54:53,Kolkata,Biryani,MagicPin,Credit Card,,Cancelled,192.24,11.79,90.59,4.2,86,13.0,6,51,3.0,1,,,
ORD711922,CUST4193,REST628,2023-05-25 11:27:10,Hyderabad,South Indian,MagicPin,Wallet,Sunny,Delayed,2020.05,51.7,20.51,4.3,68,7.87,4,23,2.5,1,,,1
ORD812296,CUST4847,REST675,2022-06-27 16:44:51,Bangalore,South Indian,Zomato,UPI,Cloudy,Returned,1964.98,66.05,234.95,4.4,87,4.07,2,53,2.8,0,,,0
ORD500209,CUST1195,REST828,2024-01-31 22:48:24,Bengaluru,Fast Food,DotPe,Cash,Windy,Delivered,1217.28,70.44,,3.3,107,5.65,9,50,3.5,0,,,
ORD315425,CUST9767,REST351,2024-04-18 19:58:18,Hyderabad,  Street Food  ,Direct App,Wallet,Sunny,Delivered,2317.57,27.24,251.55,,20,3.89,10,50,3.5,1,,,0
ORD257880,CUST4784,REST852,2023-01-25 08:02:39,Hyderabad,Desserts,Swiggy,Credit Card,,Partial Refund,1820.54,35.62,193.86,,81,1.61,7,39,4.3,0,,,
ORD274044,CUST4767,REST981,2023-12-08 08:25:10,unknown,Italian,DotPe,UPI,Windy,Partial Refund,481.55,47.28,57.41,1.2,34,12.64,8,61,3.1,0,,,
ORD394579,CUST2438,REST638,2023/10/28,delhi,Chinese,MagicPin,Credit_Card,Sunny,Delayed,703.47,52.98,20.1,1.6,66,8.95,8,35,3.7,1,,,0
ORD339030,CUST6711,REST806,2022-07-16 02:11:47,Hyderabad,South Indian,MagicPin,Credit Card,Windy,Delivered,414.69,47.67,71.47,3.4,98,9.17,8,57,3.0,0,,,1
ORD624776,CUST2275,REST580,2024-05-21 08:07:25,Bangalore,Mughlai,Direct App,Cash,Windy,Delayed,1491.59,44.06,,1.9,111,0.55,6,56,4.8,0,,,
ORD533174,CUST9605,REST521,2024-01-08 17:16:45,Delhi,Continental,MagicPin,Wallet,Sunny,Returned,128.11,31.98,154.48,1.2,80,1.58,4,49,4.3,0,,,
ORD679549,CUST9888,REST585,2023-06-13 13:27:31,Bangalore,South Indian,Swiggy,Debit Card,Sunny,Cancelled,1085.51,0.2,218.24,4.7,10,11.15,1,23,3.3,0,,,
ORD492292,CUST5480,REST210,2023-06-03 03:53:20,Delhi,South Indian,Direct App,Debit Card,Sunny,Returned,1048.15,57.49,250.17,1.8,21,13.35,8,36,3.1,1,,,1
ORD108886,CUST7387,REST645,05-11-2022,Pune,Mughlai,Swiggy,UPI,Cloudy,Returned,1129.97,76.1,107.46,1.3,102,11.39,5,26,4.4,1,,,0
ORD999908,CUST4560,REST104,2024-04-26 12:53:27,Pune,Italian,Swiggy,UPI,Sunny,Returned,1153.61,21.02,130.85,4.3,,14.72,10,56,3.2,1,,,0
ORD243790,CUST2045,REST628,2023-01-21 13:13:46,Ahmedabad,Fast Food,Zomato,Credit Card,Cloudy,Partial Refund,106.09,42.03,133.13,,26,8.28,3,35,3.9,1,,,0
ORD256389,CUST4377,REST980,2022-08-26 23:10:18,Pune,South Indian,Zomato,Credit Card,Rainy,Cancelled,1410.83,9.93,5.33,5.0,63,4.68,5,20,4.3,0,,,
ORD101139,CUST6527,REST643,2023-03-03 03:04:03,Bangalore,Street Food,DotPe,UPI,Humid,Cancelled,2438.72,10.08,83.56,4.9,96,1.88,2,41,4.6,1,,,
ORD186424,CUST7746,REST404,2024-04-12 10:27:23,Kolkata,Biryani,DotPe,Cash,Windy,Delivered,1021.6,31.82,160.96,1.6,0,12.09,8,62,2.2,0,,,
ORD631413,CUST6330,REST260,2023-11-25 06:16:03,Pune,North Indian,DotPe,UPI,Rainy,Cancelled,1833.79,50.88,271.2,1.8,105,2.54,8,33,4.7,1,,,
ORD565765,CUST6454,REST808,2024-04-03 07:31:37,Mumbai,North Indian,Zomato,Credit Card,Sunny,Cancelled,882.05,52.93,80.64,4.1,13,3.7,8,50,3.0,0,,,
ORD778159,CUST1662,REST804,2023-02-15 20:00:15,Kolkata,  Street Food  ,MagicPin,Cash,Humid,Partial Refund,2254.34,23.72,95.48,1.8,,5.14,5,27,2.9,0,,,0
ORD980152,CUST9574,REST250,2022-09-03 13:39:58,Pune,Street Food,DotPe,UPI,Sunny,Delivered,1737.84,73.41,,3.3,107,8.99,9,43,3.9,0,,,1
ORD606222,CUST4651,REST167,2022-08-20 13:08:47,Chennai,None,Zomato,Wallet,Windy,Cancelled,694.21,8.39,185.65,1.6,25,13.15,7,31,3.6,1,,,
ORD915749,CUST6496,REST284,2023/01/21,Chennai,Continental,Swiggy,credit card,Cloudy,Returned,1160.84,18.23,152.18,1.1,81,6.71,9,18,3.7,0,,,1
ORD193326,CUST3939,REST123,2023-04-04 07:47:56,new delhi,Fast Food,Zomato,Debit Card,Cloudy,Delayed,812.05,11.61,174.08,,94,9.47,9,46,3.6,1,,,1
ORD107096,CUST5883,REST249,2022-04-05 03:48:15,Bangalore,South Indian,Swiggy,Cash,Windy,Delayed,708.14,71.78,203.89,,27,8.16,2,20,4.5,1,,,0
ORD447362,CUST7240,REST849,2023-12-15 16:36:03,Ahmedabad,Street Food,Swiggy,Debit Card,Humid,Returned,1244.31,11.25,167.83,1.9,104,4.2,2,61,2.5,0,,,
ORD237064,CUST6254,REST142,"May 19, 2023",Delhi,Continental,Swiggy,UPI,Windy,Cancelled,696.63,42.9,153.9,2.4,10,4.86,2,48,4.8,1,,,
ORD916808,CUST1172,REST341,2023-11-14 04:49:38,Ahmedabad,Street Food,Direct App,UPI,Cloudy,Cancelled,1085.84,4.65,262.27,1.7,10,10.23,3,35,4.2,1,,,
ORD865979,CUST4022,REST102,2023/05/04,Kolkata,South Indian,MagicPin,Credit Card,Humid,Returned,1130.96,49.69,287.17,1.9,,,9,42,2.5,1,,,0
ORD761393,CUST1352,REST596,2023-07-01 06:19:12,Kolkata,South Indian,Zomato,Debit Card,Sunny,Cancelled,1399.38,59.75,75.05,,33,3.37,1,23,4.6,1,,,1
